scale_estimator,equation,block,h,lambda_h,tau_mean,tau_median,p_tau_gt1
block,i1y,i1y,1,0.0118028,0.38036,0.27734,0.0580
block,i1y,i1y,2,0.048597,0.25357,0.18282,0.0140
block,i1y,i1y,3,0.0876623,0.42955,0.31978,0.0913
block,i1y,i1y,4,0.121498,0.38078,0.22757,0.1040
block,i1y,i1y,5,0.158663,0.49325,0.35294,0.1300
block,i1y,i1y,6,0.184118,0.51425,0.31112,0.1560
block,i1y,i1y,7,0.212637,0.93827,0.68739,0.3453
block,i1y,i1y,8,0.258865,0.90875,0.65797,0.3800
block,i1y,i1y,9,0.28163,1.23101,1.11990,0.5560
block,i1y,i1y,10,0.312757,1.27623,1.17320,0.5833
block,i1y,i1y,11,0.330153,1.15750,0.95789,0.4847
block,i1y,i1y,12,0.361135,1.40468,1.23486,0.6347
block,i1y,i1y,13,0.373202,1.28424,1.16676,0.5827
block,i1y,i1y,14,0.441738,1.13729,1.00272,0.5020
block,i1y,i1y,15,0.48286,1.09177,1.02773,0.5187
block,i1y,i1y,16,0.51574,0.82990,0.65682,0.3200
block,i1y,i1y,17,0.547479,0.94081,0.82026,0.3907
block,i1y,i1y,18,0.577187,0.84004,0.72464,0.3160
block,i1y,i1y,19,0.621283,0.93602,0.77095,0.3507
block,i1y,i1y,20,0.676042,0.51987,0.37914,0.1493
block,i1y,i1y,21,0.698133,0.77279,0.65317,0.2773
block,i1y,i1y,22,0.72207,0.87749,0.80092,0.3553
block,i1y,i1y,23,0.735388,0.88485,0.78284,0.3520
block,i1y,i1y,24,0.744116,0.97114,0.84250,0.4093
block,i1y,i1y,25,0.726486,1.11423,1.00939,0.5027
block,i1y,i1y,26,0.763955,1.16216,1.03483,0.5280
block,i1y,i1y,27,0.790518,1.09771,0.96758,0.4713
block,i1y,i1y,28,0.815651,0.98309,0.90395,0.4173
block,i1y,i1y,29,0.849619,1.01526,0.92678,0.4280
block,i1y,i1y,30,0.876271,0.91342,0.81436,0.3460
block,i1y,i1y,31,0.903515,0.87424,0.76354,0.3087
block,i1y,i1y,32,0.934172,0.87237,0.78727,0.2927
block,i1y,i1y,33,0.923613,0.77079,0.71350,0.1900
block,i1y,i1y,34,0.910232,0.87797,0.77595,0.2873
block,i1y,i1y,35,0.878864,0.92279,0.81650,0.3407
block,i1y,i1y,36,0.848756,0.99423,0.88748,0.4000
block,i1y,i1y,37,0.846818,0.94719,0.83343,0.3527
block,i1y,i1y,38,0.849937,0.99563,0.89177,0.4140
block,i1y,i1y,39,0.870001,1.01908,0.88353,0.4120
block,i1y,i1y,40,0.898198,1.02784,0.89849,0.4080
block,i1y,i1y,41,0.918798,0.96423,0.84928,0.3733
block,i1y,i1y,42,0.894206,0.93228,0.81765,0.3507
block,i1y,i1y,43,0.858671,0.97609,0.83908,0.3693
block,i1y,i1y,44,0.841216,0.98353,0.87902,0.3940
block,i1y,i1y,45,0.824906,1.03376,0.91830,0.4360
block,i1y,i1y,46,0.816408,1.16403,1.03979,0.5300
block,i1y,i1y,47,0.773039,1.20957,1.07647,0.5647
block,i1y,i1y,48,0.70196,1.38499,1.25549,0.6813
block,i1y,ip,1,0.0118028,0.44741,0.33290,0.0887
block,i1y,ip,2,0.048597,0.39440,0.32331,0.0500
block,i1y,ip,3,0.0876623,0.34291,0.24936,0.0420
block,i1y,ip,4,0.121498,0.39089,0.31088,0.0507
block,i1y,ip,5,0.158663,0.43784,0.36895,0.0620
block,i1y,ip,6,0.184118,0.50374,0.41972,0.0973
block,i1y,ip,7,0.212637,0.62984,0.56744,0.1300
block,i1y,ip,8,0.258865,0.59211,0.53568,0.1380
block,i1y,ip,9,0.28163,0.75542,0.68443,0.2280
block,i1y,ip,10,0.312757,0.86223,0.76825,0.2920
block,i1y,ip,11,0.330153,0.91458,0.82949,0.3527
block,i1y,ip,12,0.361135,0.85082,0.78597,0.3360
block,i1y,ip,13,0.373202,0.92930,0.81580,0.3567
block,i1y,ip,14,0.441738,0.85365,0.76271,0.3067
block,i1y,ip,15,0.48286,0.87509,0.78187,0.3220
block,i1y,ip,16,0.51574,0.70943,0.63354,0.2167
block,i1y,ip,17,0.547479,0.78926,0.74898,0.2920
block,i1y,ip,18,0.577187,0.81750,0.73612,0.3000
block,i1y,ip,19,0.621283,0.92810,0.87451,0.4027
block,i1y,ip,20,0.676042,0.73178,0.65281,0.2527
block,i1y,ip,21,0.698133,0.88441,0.83231,0.3740
block,i1y,ip,22,0.72207,1.08031,1.06418,0.5487
block,i1y,ip,23,0.735388,1.23599,1.16511,0.6267
block,i1y,ip,24,0.744116,1.33655,1.25691,0.7233
block,i1y,ip,25,0.726486,1.51825,1.44264,0.8353
block,i1y,ip,26,0.763955,1.61014,1.52111,0.8727
block,i1y,ip,27,0.790518,1.61720,1.54101,0.9160
block,i1y,ip,28,0.815651,1.57963,1.51582,0.9107
block,i1y,ip,29,0.849619,1.55175,1.48156,0.9000
block,i1y,ip,30,0.876271,1.45925,1.40043,0.8627
block,i1y,ip,31,0.903515,1.45564,1.40530,0.8553
block,i1y,ip,32,0.934172,1.33355,1.26981,0.7727
block,i1y,ip,33,0.923613,1.30659,1.24453,0.7573
block,i1y,ip,34,0.910232,1.35273,1.26261,0.7747
block,i1y,ip,35,0.878864,1.27820,1.18968,0.7207
block,i1y,ip,36,0.848756,1.24194,1.17278,0.6913
block,i1y,ip,37,0.846818,1.23849,1.17103,0.6987
block,i1y,ip,38,0.849937,1.16373,1.09449,0.6207
block,i1y,ip,39,0.870001,1.08552,1.02402,0.5293
block,i1y,ip,40,0.898198,1.06295,1.00781,0.5100
block,i1y,ip,41,0.918798,1.01713,0.96130,0.4453
block,i1y,ip,42,0.894206,1.04315,0.98442,0.4780
block,i1y,ip,43,0.858671,1.06188,1.00278,0.5027
block,i1y,ip,44,0.841216,1.04525,0.99848,0.4987
block,i1y,ip,45,0.824906,1.03342,0.97827,0.4567
block,i1y,ip,46,0.816408,1.03156,0.99416,0.4900
block,i1y,ip,47,0.773039,1.10038,1.02576,0.5247
block,i1y,ip,48,0.70196,1.16143,1.08596,0.5967
block,i1y,hicp,1,0.0118028,0.43648,0.31528,0.0833
block,i1y,hicp,2,0.048597,0.28747,0.22745,0.0200
block,i1y,hicp,3,0.0876623,0.26710,0.20732,0.0167
block,i1y,hicp,4,0.121498,0.26428,0.20043,0.0120
block,i1y,hicp,5,0.158663,0.25283,0.21373,0.0040
block,i1y,hicp,6,0.184118,0.24388,0.19758,0.0093
block,i1y,hicp,7,0.212637,0.30964,0.27350,0.0073
block,i1y,hicp,8,0.258865,0.31318,0.28579,0.0040
block,i1y,hicp,9,0.28163,0.42816,0.38784,0.0247
block,i1y,hicp,10,0.312757,0.41326,0.38276,0.0193
block,i1y,hicp,11,0.330153,0.37135,0.36202,0.0220
block,i1y,hicp,12,0.361135,0.45070,0.42038,0.0180
block,i1y,hicp,13,0.373202,0.54158,0.49630,0.0547
block,i1y,hicp,14,0.441738,0.47153,0.43919,0.0280
block,i1y,hicp,15,0.48286,0.45018,0.40823,0.0187
block,i1y,hicp,16,0.51574,0.45014,0.41420,0.0247
block,i1y,hicp,17,0.547479,0.41362,0.38598,0.0127
block,i1y,hicp,18,0.577187,0.41372,0.37844,0.0180
block,i1y,hicp,19,0.621283,0.36586,0.33959,0.0087
block,i1y,hicp,20,0.676042,0.36409,0.32241,0.0080
block,i1y,hicp,21,0.698133,0.32427,0.30455,0.0020
block,i1y,hicp,22,0.72207,0.29131,0.25963,0.0047
block,i1y,hicp,23,0.735388,0.27457,0.25807,0.0047
block,i1y,hicp,24,0.744116,0.28940,0.27201,0.0007
block,i1y,hicp,25,0.726486,0.33965,0.30551,0.0040
block,i1y,hicp,26,0.763955,0.34096,0.30704,0.0067
block,i1y,hicp,27,0.790518,0.30805,0.28350,0.0033
block,i1y,hicp,28,0.815651,0.31951,0.29227,0.0060
block,i1y,hicp,29,0.849619,0.30711,0.27637,0.0027
block,i1y,hicp,30,0.876271,0.32212,0.28463,0.0067
block,i1y,hicp,31,0.903515,0.33584,0.30539,0.0047
block,i1y,hicp,32,0.934172,0.28709,0.26755,0.0020
block,i1y,hicp,33,0.923613,0.31511,0.28823,0.0047
block,i1y,hicp,34,0.910232,0.34725,0.32415,0.0033
block,i1y,hicp,35,0.878864,0.28864,0.25885,0.0040
block,i1y,hicp,36,0.848756,0.32735,0.29766,0.0033
block,i1y,hicp,37,0.846818,0.33421,0.30921,0.0047
block,i1y,hicp,38,0.849937,0.35632,0.32032,0.0080
block,i1y,hicp,39,0.870001,0.32692,0.29972,0.0013
block,i1y,hicp,40,0.898198,0.27929,0.26059,0.0027
block,i1y,hicp,41,0.918798,0.28354,0.25852,0.0033
block,i1y,hicp,42,0.894206,0.28200,0.25378,0.0013
block,i1y,hicp,43,0.858671,0.28787,0.26810,0.0020
block,i1y,hicp,44,0.841216,0.27850,0.25172,0.0007
block,i1y,hicp,45,0.824906,0.23490,0.20333,0.0020
block,i1y,hicp,46,0.816408,0.30410,0.27383,0.0040
block,i1y,hicp,47,0.773039,0.33538,0.30493,0.0087
block,i1y,hicp,48,0.70196,0.31130,0.28147,0.0080
block,i1y,stoxx,1,0.0118028,0.72140,0.56712,0.2200
block,i1y,stoxx,2,0.048597,0.69441,0.53063,0.2300
block,i1y,stoxx,3,0.0876623,0.70329,0.60811,0.2273
block,i1y,stoxx,4,0.121498,0.64762,0.55163,0.1980
block,i1y,stoxx,5,0.158663,0.67953,0.58299,0.1900
block,i1y,stoxx,6,0.184118,0.61215,0.54041,0.1620
block,i1y,stoxx,7,0.212637,0.64891,0.58775,0.1560
block,i1y,stoxx,8,0.258865,0.67194,0.61909,0.1633
block,i1y,stoxx,9,0.28163,0.74285,0.69540,0.2380
block,i1y,stoxx,10,0.312757,0.79058,0.73113,0.2600
block,i1y,stoxx,11,0.330153,0.83645,0.75661,0.2767
block,i1y,stoxx,12,0.361135,0.84026,0.76936,0.3153
block,i1y,stoxx,13,0.373202,0.85337,0.79295,0.3273
block,i1y,stoxx,14,0.441738,0.66240,0.61121,0.1840
block,i1y,stoxx,15,0.48286,0.70886,0.66246,0.1847
block,i1y,stoxx,16,0.51574,0.63054,0.60280,0.1573
block,i1y,stoxx,17,0.547479,0.57349,0.56095,0.1193
block,i1y,stoxx,18,0.577187,0.58113,0.54624,0.1093
block,i1y,stoxx,19,0.621283,0.60051,0.55571,0.0953
block,i1y,stoxx,20,0.676042,0.44724,0.39526,0.0527
block,i1y,stoxx,21,0.698133,0.51491,0.48114,0.0720
block,i1y,stoxx,22,0.72207,0.53015,0.50761,0.0787
block,i1y,stoxx,23,0.735388,0.54905,0.50666,0.0827
block,i1y,stoxx,24,0.744116,0.51630,0.47637,0.0547
block,i1y,stoxx,25,0.726486,0.51796,0.45340,0.0813
block,i1y,stoxx,26,0.763955,0.59997,0.55974,0.1100
block,i1y,stoxx,27,0.790518,0.61621,0.56910,0.1173
block,i1y,stoxx,28,0.815651,0.65403,0.60383,0.1540
block,i1y,stoxx,29,0.849619,0.65221,0.59353,0.1307
block,i1y,stoxx,30,0.876271,0.65474,0.60752,0.1233
block,i1y,stoxx,31,0.903515,0.66818,0.63183,0.1653
block,i1y,stoxx,32,0.934172,0.53736,0.51122,0.0727
block,i1y,stoxx,33,0.923613,0.53104,0.49335,0.0593
block,i1y,stoxx,34,0.910232,0.60031,0.56193,0.0960
block,i1y,stoxx,35,0.878864,0.57244,0.53031,0.1120
block,i1y,stoxx,36,0.848756,0.62314,0.58291,0.1307
block,i1y,stoxx,37,0.846818,0.73889,0.68933,0.1807
block,i1y,stoxx,38,0.849937,0.75133,0.69425,0.1967
block,i1y,stoxx,39,0.870001,0.64006,0.59173,0.1273
block,i1y,stoxx,40,0.898198,0.65319,0.59056,0.1207
block,i1y,stoxx,41,0.918798,0.63938,0.59028,0.1073
block,i1y,stoxx,42,0.894206,0.59241,0.55504,0.0733
block,i1y,stoxx,43,0.858671,0.60945,0.55804,0.0707
block,i1y,stoxx,44,0.841216,0.62442,0.56268,0.0993
block,i1y,stoxx,45,0.824906,0.59511,0.53835,0.0820
block,i1y,stoxx,46,0.816408,0.64324,0.58807,0.1080
block,i1y,stoxx,47,0.773039,0.71158,0.65024,0.1953
block,i1y,stoxx,48,0.70196,0.69345,0.64683,0.1773
block,ip,i1y,1,0.0118028,0.32985,0.20941,0.0653
block,ip,i1y,2,0.048597,0.29263,0.18505,0.0347
block,ip,i1y,3,0.0876623,0.84665,0.67814,0.3133
block,ip,i1y,4,0.121498,0.90007,0.70550,0.3533
block,ip,i1y,5,0.158663,1.70561,1.56401,0.7787
block,ip,i1y,6,0.184118,1.68690,1.53988,0.8120
block,ip,i1y,7,0.212637,1.93906,1.78944,0.8587
block,ip,i1y,8,0.258865,1.99382,1.85289,0.8593
block,ip,i1y,9,0.28163,2.57452,2.33923,0.9680
block,ip,i1y,10,0.312757,2.42283,2.25153,0.9667
block,ip,i1y,11,0.330153,2.67185,2.51997,0.9807
block,ip,i1y,12,0.361135,2.72272,2.50793,0.9913
block,ip,i1y,13,0.373202,2.82032,2.64429,0.9913
block,ip,i1y,14,0.441738,2.43969,2.27684,0.9680
block,ip,i1y,15,0.48286,2.37109,2.18325,0.9740
block,ip,i1y,16,0.51574,2.28102,2.10226,0.9667
block,ip,i1y,17,0.547479,2.36336,2.20396,0.9747
block,ip,i1y,18,0.577187,2.18169,1.97239,0.9527
block,ip,i1y,19,0.621283,1.92444,1.79885,0.9013
block,ip,i1y,20,0.676042,1.69442,1.55208,0.8587
block,ip,i1y,21,0.698133,1.72988,1.57651,0.8667
block,ip,i1y,22,0.72207,1.65338,1.53832,0.8280
block,ip,i1y,23,0.735388,1.50337,1.41555,0.8033
block,ip,i1y,24,0.744116,1.47481,1.37029,0.7520
block,ip,i1y,25,0.726486,1.33833,1.21896,0.6733
block,ip,i1y,26,0.763955,1.23682,1.10794,0.5940
block,ip,i1y,27,0.790518,1.13111,1.01571,0.5093
block,ip,i1y,28,0.815651,1.14942,1.07066,0.5547
block,ip,i1y,29,0.849619,1.15535,1.00458,0.5033
block,ip,i1y,30,0.876271,1.29272,1.17178,0.6367
block,ip,i1y,31,0.903515,1.30947,1.21604,0.6480
block,ip,i1y,32,0.934172,1.38719,1.26011,0.6887
block,ip,i1y,33,0.923613,1.35471,1.24303,0.6893
block,ip,i1y,34,0.910232,1.41860,1.29112,0.6947
block,ip,i1y,35,0.878864,1.35139,1.20164,0.6653
block,ip,i1y,36,0.848756,1.20227,1.09807,0.5860
block,ip,i1y,37,0.846818,1.07941,0.98696,0.4840
block,ip,i1y,38,0.849937,0.98301,0.90572,0.4207
block,ip,i1y,39,0.870001,0.89274,0.79645,0.3233
block,ip,i1y,40,0.898198,0.76940,0.67240,0.2280
block,ip,i1y,41,0.918798,0.64107,0.58528,0.1273
block,ip,i1y,42,0.894206,0.61674,0.52290,0.1320
block,ip,i1y,43,0.858671,0.46466,0.40805,0.0460
block,ip,i1y,44,0.841216,0.57559,0.49826,0.1100
block,ip,i1y,45,0.824906,0.58363,0.49516,0.1160
block,ip,i1y,46,0.816408,0.60157,0.51476,0.1173
block,ip,i1y,47,0.773039,0.62108,0.52584,0.1420
block,ip,i1y,48,0.70196,0.63475,0.53436,0.1467
block,ip,ip,1,0.0118028,0.60229,0.48817,0.1853
block,ip,ip,2,0.048597,0.33834,0.25840,0.0367
block,ip,ip,3,0.0876623,0.51520,0.44530,0.0967
block,ip,ip,4,0.121498,0.55978,0.46964,0.1360
block,ip,ip,5,0.158663,0.77736,0.68009,0.2300
block,ip,ip,6,0.184118,0.91423,0.83504,0.3573
block,ip,ip,7,0.212637,1.13814,1.04977,0.5447
block,ip,ip,8,0.258865,1.21202,1.15105,0.6060
block,ip,ip,9,0.28163,1.65776,1.55882,0.8773
block,ip,ip,10,0.312757,1.71475,1.63432,0.8767
block,ip,ip,11,0.330153,1.95718,1.88397,0.9593
block,ip,ip,12,0.361135,1.99078,1.88508,0.9460
block,ip,ip,13,0.373202,2.05393,1.93568,0.9680
block,ip,ip,14,0.441738,1.78905,1.73018,0.9233
block,ip,ip,15,0.48286,1.79897,1.69474,0.9120
block,ip,ip,16,0.51574,1.79393,1.71209,0.9353
block,ip,ip,17,0.547479,1.88491,1.80175,0.9307
block,ip,ip,18,0.577187,1.85570,1.78442,0.9427
block,ip,ip,19,0.621283,1.75196,1.66478,0.9100
block,ip,ip,20,0.676042,1.71762,1.63457,0.9160
block,ip,ip,21,0.698133,1.76300,1.68934,0.9620
block,ip,ip,22,0.72207,1.77374,1.69672,0.9447
block,ip,ip,23,0.735388,1.79808,1.71721,0.9480
block,ip,ip,24,0.744116,1.76011,1.69008,0.9360
block,ip,ip,25,0.726486,1.65131,1.57455,0.9087
block,ip,ip,26,0.763955,1.44605,1.37252,0.8127
block,ip,ip,27,0.790518,1.27237,1.19485,0.7073
block,ip,ip,28,0.815651,1.22974,1.15600,0.6453
block,ip,ip,29,0.849619,1.06846,1.00071,0.5000
block,ip,ip,30,0.876271,1.03240,0.96963,0.4687
block,ip,ip,31,0.903515,0.94384,0.87800,0.3500
block,ip,ip,32,0.934172,0.91172,0.85528,0.3233
block,ip,ip,33,0.923613,0.86002,0.80532,0.2780
block,ip,ip,34,0.910232,0.85762,0.80067,0.2620
block,ip,ip,35,0.878864,0.87036,0.82555,0.2907
block,ip,ip,36,0.848756,0.90758,0.83625,0.3253
block,ip,ip,37,0.846818,0.86597,0.79046,0.2693
block,ip,ip,38,0.849937,0.83111,0.77336,0.2393
block,ip,ip,39,0.870001,0.78775,0.73059,0.2107
block,ip,ip,40,0.898198,0.80175,0.74492,0.2300
block,ip,ip,41,0.918798,0.70121,0.63786,0.1700
block,ip,ip,42,0.894206,0.73613,0.66769,0.1773
block,ip,ip,43,0.858671,0.72260,0.66157,0.1800
block,ip,ip,44,0.841216,0.76160,0.69733,0.2107
block,ip,ip,45,0.824906,0.77280,0.70195,0.2187
block,ip,ip,46,0.816408,0.78733,0.72811,0.2193
block,ip,ip,47,0.773039,0.77619,0.71900,0.2400
block,ip,ip,48,0.70196,0.77473,0.76089,0.2947
block,ip,hicp,1,0.0118028,1.26714,1.11477,0.5753
block,ip,hicp,2,0.048597,0.65781,0.60695,0.1340
block,ip,hicp,3,0.0876623,0.62728,0.58251,0.0873
block,ip,hicp,4,0.121498,0.60849,0.57667,0.0747
block,ip,hicp,5,0.158663,0.64210,0.59967,0.0733
block,ip,hicp,6,0.184118,0.68781,0.64587,0.1013
block,ip,hicp,7,0.212637,0.69111,0.64392,0.1140
block,ip,hicp,8,0.258865,0.66995,0.62519,0.0907
block,ip,hicp,9,0.28163,0.73904,0.68904,0.1447
block,ip,hicp,10,0.312757,0.73172,0.68340,0.1413
block,ip,hicp,11,0.330153,0.73466,0.68077,0.1427
block,ip,hicp,12,0.361135,0.73865,0.69803,0.1447
block,ip,hicp,13,0.373202,0.86862,0.80431,0.2733
block,ip,hicp,14,0.441738,0.75163,0.70029,0.1720
block,ip,hicp,15,0.48286,0.68877,0.63871,0.1280
block,ip,hicp,16,0.51574,0.63031,0.58182,0.0893
block,ip,hicp,17,0.547479,0.54960,0.50631,0.0393
block,ip,hicp,18,0.577187,0.45170,0.42174,0.0240
block,ip,hicp,19,0.621283,0.38192,0.35685,0.0073
block,ip,hicp,20,0.676042,0.33463,0.30024,0.0073
block,ip,hicp,21,0.698133,0.30744,0.27494,0.0027
block,ip,hicp,22,0.72207,0.27065,0.24585,0.0013
block,ip,hicp,23,0.735388,0.26876,0.23629,0.0027
block,ip,hicp,24,0.744116,0.25119,0.21754,0.0033
block,ip,hicp,25,0.726486,0.22110,0.15607,0.0047
block,ip,hicp,26,0.763955,0.15598,0.10487,0.0007
block,ip,hicp,27,0.790518,0.17648,0.12551,0.0027
block,ip,hicp,28,0.815651,0.17399,0.14030,0.0027
block,ip,hicp,29,0.849619,0.15779,0.12318,0.0000
block,ip,hicp,30,0.876271,0.13803,0.10029,0.0013
block,ip,hicp,31,0.903515,0.21232,0.17873,0.0040
block,ip,hicp,32,0.934172,0.15261,0.11793,0.0000
block,ip,hicp,33,0.923613,0.22330,0.19152,0.0000
block,ip,hicp,34,0.910232,0.20299,0.17202,0.0000
block,ip,hicp,35,0.878864,0.23222,0.20048,0.0040
block,ip,hicp,36,0.848756,0.23210,0.19997,0.0033
block,ip,hicp,37,0.846818,0.28791,0.26119,0.0027
block,ip,hicp,38,0.849937,0.28552,0.25925,0.0027
block,ip,hicp,39,0.870001,0.32561,0.29491,0.0100
block,ip,hicp,40,0.898198,0.34532,0.30981,0.0053
block,ip,hicp,41,0.918798,0.30304,0.27229,0.0047
block,ip,hicp,42,0.894206,0.37480,0.34748,0.0060
block,ip,hicp,43,0.858671,0.39406,0.36023,0.0080
block,ip,hicp,44,0.841216,0.39517,0.36683,0.0073
block,ip,hicp,45,0.824906,0.38492,0.35182,0.0060
block,ip,hicp,46,0.816408,0.41129,0.37313,0.0087
block,ip,hicp,47,0.773039,0.43918,0.40226,0.0233
block,ip,hicp,48,0.70196,0.48663,0.44799,0.0433
block,ip,stoxx,1,0.0118028,0.52671,0.40610,0.1387
block,ip,stoxx,2,0.048597,0.21054,0.08505,0.0180
block,ip,stoxx,3,0.0876623,0.47089,0.37493,0.0747
block,ip,stoxx,4,0.121498,0.44631,0.36809,0.0793
block,ip,stoxx,5,0.158663,0.59244,0.53932,0.1200
block,ip,stoxx,6,0.184118,0.58244,0.51640,0.1480
block,ip,stoxx,7,0.212637,0.63061,0.58703,0.1713
block,ip,stoxx,8,0.258865,0.67166,0.61354,0.1853
block,ip,stoxx,9,0.28163,0.77807,0.71415,0.2780
block,ip,stoxx,10,0.312757,0.63903,0.57478,0.1887
block,ip,stoxx,11,0.330153,0.86395,0.77656,0.3120
block,ip,stoxx,12,0.361135,0.52085,0.42820,0.1267
block,ip,stoxx,13,0.373202,0.57341,0.49274,0.1433
block,ip,stoxx,14,0.441738,0.47350,0.41428,0.0973
block,ip,stoxx,15,0.48286,0.36890,0.27890,0.0520
block,ip,stoxx,16,0.51574,0.39075,0.33276,0.0340
block,ip,stoxx,17,0.547479,0.40942,0.33416,0.0433
block,ip,stoxx,18,0.577187,0.34430,0.28668,0.0307
block,ip,stoxx,19,0.621283,0.38616,0.32719,0.0353
block,ip,stoxx,20,0.676042,0.42352,0.38859,0.0373
block,ip,stoxx,21,0.698133,0.41936,0.37895,0.0347
block,ip,stoxx,22,0.72207,0.49178,0.44510,0.0487
block,ip,stoxx,23,0.735388,0.52789,0.48460,0.0573
block,ip,stoxx,24,0.744116,0.54137,0.49396,0.0700
block,ip,stoxx,25,0.726486,0.52590,0.47884,0.0620
block,ip,stoxx,26,0.763955,0.48865,0.44036,0.0593
block,ip,stoxx,27,0.790518,0.40950,0.35928,0.0320
block,ip,stoxx,28,0.815651,0.35968,0.31523,0.0220
block,ip,stoxx,29,0.849619,0.35439,0.29762,0.0207
block,ip,stoxx,30,0.876271,0.27384,0.21202,0.0120
block,ip,stoxx,31,0.903515,0.19630,0.15520,0.0020
block,ip,stoxx,32,0.934172,0.23108,0.17862,0.0073
block,ip,stoxx,33,0.923613,0.22868,0.16108,0.0053
block,ip,stoxx,34,0.910232,0.28510,0.20713,0.0173
block,ip,stoxx,35,0.878864,0.22291,0.15961,0.0100
block,ip,stoxx,36,0.848756,0.23926,0.19360,0.0073
block,ip,stoxx,37,0.846818,0.30203,0.24953,0.0113
block,ip,stoxx,38,0.849937,0.28294,0.23658,0.0227
block,ip,stoxx,39,0.870001,0.22979,0.19702,0.0093
block,ip,stoxx,40,0.898198,0.39483,0.33196,0.0400
block,ip,stoxx,41,0.918798,0.28868,0.25546,0.0073
block,ip,stoxx,42,0.894206,0.37827,0.33102,0.0220
block,ip,stoxx,43,0.858671,0.40061,0.36000,0.0220
block,ip,stoxx,44,0.841216,0.38771,0.34024,0.0367
block,ip,stoxx,45,0.824906,0.37805,0.34436,0.0180
block,ip,stoxx,46,0.816408,0.36876,0.33041,0.0153
block,ip,stoxx,47,0.773039,0.36580,0.31305,0.0307
block,ip,stoxx,48,0.70196,0.36021,0.31254,0.0340
block,hicp,i1y,1,0.0118028,0.44349,0.25053,0.1273
block,hicp,i1y,2,0.048597,0.37307,0.26900,0.0640
block,hicp,i1y,3,0.0876623,0.42355,0.36361,0.0480
block,hicp,i1y,4,0.121498,0.58189,0.48003,0.1340
block,hicp,i1y,5,0.158663,0.64871,0.55727,0.1527
block,hicp,i1y,6,0.184118,0.64606,0.54853,0.1660
block,hicp,i1y,7,0.212637,0.79236,0.67769,0.2493
block,hicp,i1y,8,0.258865,0.78351,0.65134,0.2193
block,hicp,i1y,9,0.28163,0.97391,0.84182,0.3733
block,hicp,i1y,10,0.312757,1.11980,0.99179,0.4960
block,hicp,i1y,11,0.330153,1.42052,1.22760,0.6647
block,hicp,i1y,12,0.361135,1.53431,1.39952,0.7727
block,hicp,i1y,13,0.373202,1.96898,1.79362,0.9413
block,hicp,i1y,14,0.441738,1.90917,1.76433,0.9320
block,hicp,i1y,15,0.48286,1.91647,1.77871,0.9493
block,hicp,i1y,16,0.51574,2.08232,1.96196,0.9613
block,hicp,i1y,17,0.547479,2.08486,1.93458,0.9780
block,hicp,i1y,18,0.577187,2.36308,2.18988,0.9900
block,hicp,i1y,19,0.621283,2.52798,2.34805,0.9913
block,hicp,i1y,20,0.676042,2.76166,2.59723,0.9947
block,hicp,i1y,21,0.698133,2.73608,2.56478,0.9867
block,hicp,i1y,22,0.72207,2.66985,2.46750,0.9947
block,hicp,i1y,23,0.735388,2.61811,2.45045,0.9953
block,hicp,i1y,24,0.744116,2.65591,2.50142,0.9980
block,hicp,i1y,25,0.726486,2.71841,2.55414,0.9987
block,hicp,i1y,26,0.763955,2.58773,2.41669,1.0000
block,hicp,i1y,27,0.790518,2.39947,2.26112,0.9933
block,hicp,i1y,28,0.815651,2.37965,2.24756,0.9953
block,hicp,i1y,29,0.849619,2.36043,2.22820,0.9967
block,hicp,i1y,30,0.876271,2.45644,2.30311,0.9973
block,hicp,i1y,31,0.903515,2.31985,2.19476,0.9920
