scale_estimator,equation,block,h,lambda_h,tau_mean,tau_median,p_tau_gt1
pooled,stoxx,hicp,25,0.726486,0.36022,0.35140,0.0000
pooled,stoxx,hicp,26,0.763955,0.33754,0.32670,0.0000
pooled,stoxx,hicp,27,0.790518,0.31050,0.30179,0.0000
pooled,stoxx,hicp,28,0.815651,0.28633,0.27669,0.0000
pooled,stoxx,hicp,29,0.849619,0.25983,0.24994,0.0000
pooled,stoxx,hicp,30,0.876271,0.22869,0.22074,0.0000
pooled,stoxx,hicp,31,0.903515,0.19991,0.19102,0.0000
pooled,stoxx,hicp,32,0.934172,0.17113,0.16475,0.0000
pooled,stoxx,hicp,33,0.923613,0.15266,0.14577,0.0000
pooled,stoxx,hicp,34,0.910232,0.13018,0.12335,0.0000
pooled,stoxx,hicp,35,0.878864,0.11054,0.10339,0.0000
pooled,stoxx,hicp,36,0.848756,0.09498,0.09095,0.0000
pooled,stoxx,hicp,37,0.846818,0.08227,0.07803,0.0000
pooled,stoxx,hicp,38,0.849937,0.07308,0.07032,0.0000
pooled,stoxx,hicp,39,0.870001,0.06652,0.06330,0.0000
pooled,stoxx,hicp,40,0.898198,0.06105,0.05760,0.0000
pooled,stoxx,hicp,41,0.918798,0.05573,0.05302,0.0000
pooled,stoxx,hicp,42,0.894206,0.05297,0.04962,0.0000
pooled,stoxx,hicp,43,0.858671,0.05111,0.04810,0.0000
pooled,stoxx,hicp,44,0.841216,0.04982,0.04659,0.0000
pooled,stoxx,hicp,45,0.824906,0.04982,0.04563,0.0000
pooled,stoxx,hicp,46,0.816408,0.05051,0.04476,0.0000
pooled,stoxx,hicp,47,0.773039,0.05117,0.04247,0.0000
pooled,stoxx,hicp,48,0.70196,0.05248,0.04313,0.0000
pooled,stoxx,stoxx,1,0.0117737,0.11253,0.09505,0.0000
pooled,stoxx,stoxx,2,0.048597,0.10527,0.09174,0.0000
pooled,stoxx,stoxx,3,0.0876623,0.10038,0.08993,0.0000
pooled,stoxx,stoxx,4,0.121498,0.09635,0.08952,0.0000
pooled,stoxx,stoxx,5,0.158663,0.09489,0.08747,0.0000
pooled,stoxx,stoxx,6,0.184118,0.09336,0.08595,0.0000
pooled,stoxx,stoxx,7,0.212637,0.09232,0.08366,0.0000
pooled,stoxx,stoxx,8,0.258865,0.09336,0.08250,0.0000
pooled,stoxx,stoxx,9,0.28163,0.09664,0.08631,0.0000
pooled,stoxx,stoxx,10,0.312757,0.10082,0.08863,0.0000
pooled,stoxx,stoxx,11,0.330153,0.10499,0.09208,0.0000
pooled,stoxx,stoxx,12,0.361135,0.10682,0.09164,0.0000
pooled,stoxx,stoxx,13,0.373202,0.11165,0.09799,0.0000
pooled,stoxx,stoxx,14,0.441738,0.11585,0.10353,0.0000
pooled,stoxx,stoxx,15,0.48286,0.12004,0.11113,0.0000
pooled,stoxx,stoxx,16,0.51574,0.12608,0.11836,0.0000
pooled,stoxx,stoxx,17,0.547479,0.13229,0.12496,0.0000
pooled,stoxx,stoxx,18,0.577187,0.13965,0.13276,0.0000
pooled,stoxx,stoxx,19,0.621283,0.15056,0.14310,0.0000
pooled,stoxx,stoxx,20,0.676042,0.16387,0.15904,0.0000
pooled,stoxx,stoxx,21,0.698133,0.18321,0.18004,0.0000
pooled,stoxx,stoxx,22,0.72207,0.20745,0.20365,0.0000
pooled,stoxx,stoxx,23,0.735388,0.24062,0.23740,0.0000
pooled,stoxx,stoxx,24,0.744116,0.28977,0.28386,0.0000
pooled,stoxx,stoxx,25,0.726486,0.35437,0.34578,0.0000
pooled,stoxx,stoxx,26,0.763955,0.42459,0.40946,0.0007
pooled,stoxx,stoxx,27,0.790518,0.49194,0.47149,0.0007
pooled,stoxx,stoxx,28,0.815651,0.54961,0.53389,0.0067
pooled,stoxx,stoxx,29,0.849619,0.59746,0.58018,0.0087
pooled,stoxx,stoxx,30,0.876271,0.63512,0.61588,0.0220
pooled,stoxx,stoxx,31,0.903515,0.66162,0.64995,0.0153
pooled,stoxx,stoxx,32,0.934172,0.67340,0.65998,0.0187
pooled,stoxx,stoxx,33,0.923613,0.68042,0.66775,0.0227
pooled,stoxx,stoxx,34,0.910232,0.69039,0.67145,0.0293
pooled,stoxx,stoxx,35,0.878864,0.69669,0.68171,0.0340
pooled,stoxx,stoxx,36,0.848756,0.69833,0.68735,0.0260
pooled,stoxx,stoxx,37,0.846818,0.69623,0.68051,0.0187
pooled,stoxx,stoxx,38,0.849937,0.69501,0.68467,0.0247
pooled,stoxx,stoxx,39,0.870001,0.68886,0.67528,0.0280
pooled,stoxx,stoxx,40,0.898198,0.67494,0.66492,0.0213
pooled,stoxx,stoxx,41,0.918798,0.66247,0.65203,0.0160
pooled,stoxx,stoxx,42,0.894206,0.65177,0.64063,0.0080
pooled,stoxx,stoxx,43,0.858671,0.64607,0.63540,0.0113
pooled,stoxx,stoxx,44,0.841216,0.63968,0.62987,0.0087
pooled,stoxx,stoxx,45,0.824906,0.63739,0.62261,0.0193
pooled,stoxx,stoxx,46,0.816408,0.63617,0.62655,0.0107
pooled,stoxx,stoxx,47,0.773039,0.62990,0.61917,0.0140
pooled,stoxx,stoxx,48,0.70196,0.63454,0.61947,0.0313
