instrument,estimator,variable,h,theta_25bp,lo_25bp,hi_25bp
z_gcs_1y_kilianfix,LP-IV,stoxx,15,3.209282,-14.961692,21.380256
z_gcs_1y_kilianfix,LP-IV,stoxx,16,8.453209,-9.325198,26.231616
z_gcs_1y_kilianfix,LP-IV,stoxx,17,9.254935,-7.515031,26.024901
z_gcs_1y_kilianfix,LP-IV,stoxx,18,5.925229,-8.959710,20.810168
z_gcs_1y_kilianfix,LP-IV,stoxx,19,5.518253,-8.060898,19.097404
z_gcs_1y_kilianfix,LP-IV,stoxx,20,5.136739,-6.498271,16.771750
z_gcs_1y_kilianfix,LP-IV,stoxx,21,10.057950,0.137626,19.978274
z_gcs_1y_kilianfix,LP-IV,stoxx,22,11.590368,0.637359,22.543378
z_gcs_1y_kilianfix,LP-IV,stoxx,23,6.481440,-3.525965,16.488844
z_gcs_1y_kilianfix,LP-IV,stoxx,24,4.449822,-4.557025,13.456670
z_gcs_1y_kilianfix,LP-IV,stoxx,25,3.313867,-6.749392,13.377125
z_gcs_1y_kilianfix,LP-IV,stoxx,26,-1.954266,-12.267047,8.358516
z_gcs_1y_kilianfix,LP-IV,stoxx,27,-5.071647,-15.413394,5.270100
z_gcs_1y_kilianfix,LP-IV,stoxx,28,-4.400129,-15.499849,6.699590
z_gcs_1y_kilianfix,LP-IV,stoxx,29,-7.570872,-17.951874,2.810130
z_gcs_1y_kilianfix,LP-IV,stoxx,30,-5.197250,-15.588335,5.193835
z_gcs_1y_kilianfix,LP-IV,stoxx,31,-5.814728,-18.297402,6.667945
z_gcs_1y_kilianfix,LP-IV,stoxx,32,-7.389252,-19.159000,4.380497
z_gcs_1y_kilianfix,LP-IV,stoxx,33,-7.295491,-17.956736,3.365754
z_gcs_1y_kilianfix,LP-IV,stoxx,34,-8.197020,-17.480214,1.086173
z_gcs_1y_kilianfix,LP-IV,stoxx,35,-5.037866,-12.609553,2.533822
z_gcs_1y_kilianfix,LP-IV,stoxx,36,-6.518197,-15.962029,2.925635
z_gcs_1y_kilianfix,LP-IV,stoxx,37,-3.588867,-13.144379,5.966645
z_gcs_1y_kilianfix,LP-IV,stoxx,38,2.104530,-7.330391,11.539451
z_gcs_1y_kilianfix,LP-IV,stoxx,39,-0.865202,-13.663785,11.933380
z_gcs_1y_kilianfix,LP-IV,stoxx,40,-3.156638,-16.035430,9.722155
z_gcs_1y_kilianfix,LP-IV,stoxx,41,-2.861518,-17.425393,11.702357
z_gcs_1y_kilianfix,LP-IV,stoxx,42,0.372105,-12.235676,12.979887
z_gcs_1y_kilianfix,LP-IV,stoxx,43,2.672200,-9.390244,14.734644
z_gcs_1y_kilianfix,LP-IV,stoxx,44,1.239688,-11.324979,13.804355
z_gcs_1y_kilianfix,LP-IV,stoxx,45,4.230122,-9.806421,18.266665
z_gcs_1y_kilianfix,LP-IV,stoxx,46,4.380353,-11.797931,20.558636
z_gcs_1y_kilianfix,LP-IV,stoxx,47,4.393961,-11.349354,20.137275
z_gcs_1y_kilianfix,LP-IV,stoxx,48,3.245100,-11.204690,17.694890
z_gcs_1y_kilianfix,LP-IV-AR,i1y,0,0.250000,0.250000,0.250000
z_gcs_1y_kilianfix,LP-IV-AR,i1y,1,0.246838,-0.010679,0.378026
z_gcs_1y_kilianfix,LP-IV-AR,i1y,2,0.135796,-0.358563,0.374148
z_gcs_1y_kilianfix,LP-IV-AR,i1y,3,0.180060,-0.385472,0.495453
z_gcs_1y_kilianfix,LP-IV-AR,i1y,4,0.222414,-0.405253,0.649762
z_gcs_1y_kilianfix,LP-IV-AR,i1y,5,0.136171,-0.596293,0.661635
z_gcs_1y_kilianfix,LP-IV-AR,i1y,6,-0.018363,-0.861247,0.555516
z_gcs_1y_kilianfix,LP-IV-AR,i1y,7,-0.241942,-1.275444,0.461719
z_gcs_1y_kilianfix,LP-IV-AR,i1y,8,-0.260110,-1.500440,0.629692
z_gcs_1y_kilianfix,LP-IV-AR,i1y,9,-0.201329,-1.426208,0.717331
z_gcs_1y_kilianfix,LP-IV-AR,i1y,10,-0.188852,-1.409371,0.726538
z_gcs_1y_kilianfix,LP-IV-AR,i1y,11,-0.190186,-1.409569,0.676931
z_gcs_1y_kilianfix,LP-IV-AR,i1y,12,-0.213109,-1.347463,0.593543
z_gcs_1y_kilianfix,LP-IV-AR,i1y,13,-0.217055,-1.367516,0.558256
z_gcs_1y_kilianfix,LP-IV-AR,i1y,14,-0.230282,-1.462482,0.600114
z_gcs_1y_kilianfix,LP-IV-AR,i1y,15,-0.168234,-1.450694,0.743738
z_gcs_1y_kilianfix,LP-IV-AR,i1y,16,-0.125227,-1.350203,0.814871
z_gcs_1y_kilianfix,LP-IV-AR,i1y,17,-0.139080,-1.297031,0.792929
z_gcs_1y_kilianfix,LP-IV-AR,i1y,18,-0.069866,-1.152666,0.850514
z_gcs_1y_kilianfix,LP-IV-AR,i1y,19,-0.072281,-1.116680,0.865000
z_gcs_1y_kilianfix,LP-IV-AR,i1y,20,-0.085074,-1.110579,0.808956
z_gcs_1y_kilianfix,LP-IV-AR,i1y,21,0.074826,-0.956556,1.078333
z_gcs_1y_kilianfix,LP-IV-AR,i1y,22,0.152889,-0.907161,1.303799
z_gcs_1y_kilianfix,LP-IV-AR,i1y,23,0.217875,-0.817020,1.404962
z_gcs_1y_kilianfix,LP-IV-AR,i1y,24,0.378717,-0.596456,1.497298
z_gcs_1y_kilianfix,LP-IV-AR,i1y,25,0.407224,-0.492796,1.358674
z_gcs_1y_kilianfix,LP-IV-AR,i1y,26,0.255055,-0.532519,1.087634
z_gcs_1y_kilianfix,LP-IV-AR,i1y,27,0.209230,-0.496560,0.998053
z_gcs_1y_kilianfix,LP-IV-AR,i1y,28,0.234367,-0.431851,0.978963
z_gcs_1y_kilianfix,LP-IV-AR,i1y,29,0.157685,-0.499864,0.911932
z_gcs_1y_kilianfix,LP-IV-AR,i1y,30,0.050802,-0.583042,0.819097
z_gcs_1y_kilianfix,LP-IV-AR,i1y,31,0.000397,-0.590527,0.716669
z_gcs_1y_kilianfix,LP-IV-AR,i1y,32,-0.050479,-0.613993,0.615491
z_gcs_1y_kilianfix,LP-IV-AR,i1y,33,-0.026441,-0.553847,0.649298
z_gcs_1y_kilianfix,LP-IV-AR,i1y,34,0.048095,-0.445569,0.755681
z_gcs_1y_kilianfix,LP-IV-AR,i1y,35,0.031104,-0.412959,0.704854
z_gcs_1y_kilianfix,LP-IV-AR,i1y,36,0.032378,-0.369740,0.693002
z_gcs_1y_kilianfix,LP-IV-AR,i1y,37,0.014358,-0.392709,0.668574
z_gcs_1y_kilianfix,LP-IV-AR,i1y,38,0.011188,-0.404796,0.593564
z_gcs_1y_kilianfix,LP-IV-AR,i1y,39,-0.111197,-0.533113,0.433211
z_gcs_1y_kilianfix,LP-IV-AR,i1y,40,-0.279306,-0.817712,0.274483
z_gcs_1y_kilianfix,LP-IV-AR,i1y,41,-0.387475,-1.055477,0.261971
z_gcs_1y_kilianfix,LP-IV-AR,i1y,42,-0.507700,-1.333711,0.209624
z_gcs_1y_kilianfix,LP-IV-AR,i1y,43,-0.627293,-1.564670,0.099175
z_gcs_1y_kilianfix,LP-IV-AR,i1y,44,-0.593067,-1.480586,0.094760
z_gcs_1y_kilianfix,LP-IV-AR,i1y,45,-0.555685,-1.357141,0.050293
z_gcs_1y_kilianfix,LP-IV-AR,i1y,46,-0.485957,-1.153768,0.002686
z_gcs_1y_kilianfix,LP-IV-AR,i1y,47,-0.349314,-0.881233,0.087133
z_gcs_1y_kilianfix,LP-IV-AR,i1y,48,-0.191800,-0.783080,0.321679
z_gcs_1y_kilianfix,LP-IV-AR,ip,0,-1.284638,-3.378090,-0.257662
z_gcs_1y_kilianfix,LP-IV-AR,ip,1,-0.825415,-3.786933,0.739160
z_gcs_1y_kilianfix,LP-IV-AR,ip,2,-1.789735,-5.930211,-0.212410
z_gcs_1y_kilianfix,LP-IV-AR,ip,3,-2.703193,-8.258576,-0.737442
z_gcs_1y_kilianfix,LP-IV-AR,ip,4,-2.062390,-7.504603,0.168025
z_gcs_1y_kilianfix,LP-IV-AR,ip,5,-1.737327,-6.662751,0.770162
z_gcs_1y_kilianfix,LP-IV-AR,ip,6,-2.632444,-8.370681,0.288841
z_gcs_1y_kilianfix,LP-IV-AR,ip,7,-3.845701,-10.245191,-0.527448
z_gcs_1y_kilianfix,LP-IV-AR,ip,8,-3.677012,-10.718627,0.250043
z_gcs_1y_kilianfix,LP-IV-AR,ip,9,-4.000659,-10.936974,-0.056480
z_gcs_1y_kilianfix,LP-IV-AR,ip,10,-4.150326,-11.555433,-0.084776
z_gcs_1y_kilianfix,LP-IV-AR,ip,11,-2.959166,-9.532696,0.580428
z_gcs_1y_kilianfix,LP-IV-AR,ip,12,-3.008458,-8.555253,-0.128391
z_gcs_1y_kilianfix,LP-IV-AR,ip,13,-2.714822,-8.428708,0.422213
z_gcs_1y_kilianfix,LP-IV-AR,ip,14,0.007487,-4.098377,3.600118
z_gcs_1y_kilianfix,LP-IV-AR,ip,15,-0.115644,-4.957715,4.478115
z_gcs_1y_kilianfix,LP-IV-AR,ip,16,1.182615,-3.135366,7.119839
z_gcs_1y_kilianfix,LP-IV-AR,ip,17,2.598379,-1.414211,8.617264
z_gcs_1y_kilianfix,LP-IV-AR,ip,18,1.908386,-1.640470,6.945472
z_gcs_1y_kilianfix,LP-IV-AR,ip,19,1.427385,-2.018452,5.812996
z_gcs_1y_kilianfix,LP-IV-AR,ip,20,1.695093,-1.222392,6.322827
z_gcs_1y_kilianfix,LP-IV-AR,ip,21,0.901006,-2.425147,5.514703
z_gcs_1y_kilianfix,LP-IV-AR,ip,22,0.596540,-3.060563,5.669295
z_gcs_1y_kilianfix,LP-IV-AR,ip,23,3.009950,-0.185645,8.809363
z_gcs_1y_kilianfix,LP-IV-AR,ip,24,1.732022,-1.249481,6.005510
z_gcs_1y_kilianfix,LP-IV-AR,ip,25,2.181312,-1.078183,8.096693
z_gcs_1y_kilianfix,LP-IV-AR,ip,26,1.344089,-1.553948,6.105149
z_gcs_1y_kilianfix,LP-IV-AR,ip,27,0.468519,-1.867843,3.709279
z_gcs_1y_kilianfix,LP-IV-AR,ip,28,-0.217791,-2.765923,3.234518
z_gcs_1y_kilianfix,LP-IV-AR,ip,29,-1.619044,-4.887113,1.929145
z_gcs_1y_kilianfix,LP-IV-AR,ip,30,-1.508804,-4.450681,1.967959
z_gcs_1y_kilianfix,LP-IV-AR,ip,31,-1.823280,-5.364504,1.622237
z_gcs_1y_kilianfix,LP-IV-AR,ip,32,-0.892591,-3.854550,3.120385
z_gcs_1y_kilianfix,LP-IV-AR,ip,33,-1.259967,-4.109054,2.600086
z_gcs_1y_kilianfix,LP-IV-AR,ip,34,-1.691911,-5.102193,1.913244
z_gcs_1y_kilianfix,LP-IV-AR,ip,35,-2.405505,-5.874186,1.063175
z_gcs_1y_kilianfix,LP-IV-AR,ip,36,-2.268206,-5.571433,1.129399
z_gcs_1y_kilianfix,LP-IV-AR,ip,37,-1.621921,-5.177552,2.136890
z_gcs_1y_kilianfix,LP-IV-AR,ip,38,-1.249108,-4.605601,2.203284
z_gcs_1y_kilianfix,LP-IV-AR,ip,39,-1.032607,-4.291558,2.319457
z_gcs_1y_kilianfix,LP-IV-AR,ip,40,-1.058336,-4.198608,2.266658
z_gcs_1y_kilianfix,LP-IV-AR,ip,41,-1.025457,-4.224200,2.455528
z_gcs_1y_kilianfix,LP-IV-AR,ip,42,-1.577709,-4.618458,1.062942
z_gcs_1y_kilianfix,LP-IV-AR,ip,43,-1.530654,-4.821169,1.169255
z_gcs_1y_kilianfix,LP-IV-AR,ip,44,-1.050059,-4.361982,1.738928
z_gcs_1y_kilianfix,LP-IV-AR,ip,45,-0.456892,-4.287900,2.686498
z_gcs_1y_kilianfix,LP-IV-AR,ip,46,0.163157,-4.617593,4.189052
z_gcs_1y_kilianfix,LP-IV-AR,ip,47,1.443324,-3.338301,6.224948
z_gcs_1y_kilianfix,LP-IV-AR,ip,48,2.697562,-2.379984,8.544432
z_gcs_1y_kilianfix,LP-IV-AR,hicp,0,0.263126,-0.180038,0.650895
z_gcs_1y_kilianfix,LP-IV-AR,hicp,1,0.268845,-0.343687,0.753173
z_gcs_1y_kilianfix,LP-IV-AR,hicp,2,0.164290,-0.635185,0.643976
z_gcs_1y_kilianfix,LP-IV-AR,hicp,3,-0.005862,-1.005080,0.540879
z_gcs_1y_kilianfix,LP-IV-AR,hicp,4,-0.268668,-1.461402,0.338542
z_gcs_1y_kilianfix,LP-IV-AR,hicp,5,-0.363207,-1.527400,0.240449
z_gcs_1y_kilianfix,LP-IV-AR,hicp,6,-0.315472,-1.770640,0.453296
z_gcs_1y_kilianfix,LP-IV-AR,hicp,7,-0.588359,-2.216763,0.337596
z_gcs_1y_kilianfix,LP-IV-AR,hicp,8,-0.772849,-2.638843,0.212958
z_gcs_1y_kilianfix,LP-IV-AR,hicp,9,-0.733667,-2.571799,0.237422
z_gcs_1y_kilianfix,LP-IV-AR,hicp,10,-0.763154,-2.585731,0.131565
z_gcs_1y_kilianfix,LP-IV-AR,hicp,11,-0.690888,-2.329602,0.143929
z_gcs_1y_kilianfix,LP-IV-AR,hicp,12,-0.176499,-1.749211,0.754290
z_gcs_1y_kilianfix,LP-IV-AR,hicp,13,-0.232799,-2.055652,0.748737
z_gcs_1y_kilianfix,LP-IV-AR,hicp,14,-0.400595,-2.241608,0.537280
z_gcs_1y_kilianfix,LP-IV-AR,hicp,15,-0.580337,-2.572089,0.453841
z_gcs_1y_kilianfix,LP-IV-AR,hicp,16,-0.746061,-2.892515,0.432384
z_gcs_1y_kilianfix,LP-IV-AR,hicp,17,-0.549937,-2.443303,0.531987
z_gcs_1y_kilianfix,LP-IV-AR,hicp,18,-0.316150,-2.380678,0.776836
z_gcs_1y_kilianfix,LP-IV-AR,hicp,19,-0.350141,-2.403913,0.737150
z_gcs_1y_kilianfix,LP-IV-AR,hicp,20,-0.450875,-2.422344,0.613719
z_gcs_1y_kilianfix,LP-IV-AR,hicp,21,-0.525741,-2.366087,0.488328
z_gcs_1y_kilianfix,LP-IV-AR,hicp,22,-0.571469,-2.236754,0.399947
z_gcs_1y_kilianfix,LP-IV-AR,hicp,23,-0.410629,-2.005773,0.539669
z_gcs_1y_kilianfix,LP-IV-AR,hicp,24,-0.133378,-2.049640,1.008225
z_gcs_1y_kilianfix,LP-IV-AR,hicp,25,-0.433486,-2.514708,0.806390
z_gcs_1y_kilianfix,LP-IV-AR,hicp,26,-0.521090,-2.480542,0.646242
z_gcs_1y_kilianfix,LP-IV-AR,hicp,27,-0.595420,-2.429378,0.586464
z_gcs_1y_kilianfix,LP-IV-AR,hicp,28,-0.735455,-2.628830,0.555482
z_gcs_1y_kilianfix,LP-IV-AR,hicp,29,-0.717899,-2.604795,0.498100
z_gcs_1y_kilianfix,LP-IV-AR,hicp,30,-0.744512,-2.764802,0.433990
z_gcs_1y_kilianfix,LP-IV-AR,hicp,31,-1.043763,-3.138320,0.110381
z_gcs_1y_kilianfix,LP-IV-AR,hicp,32,-0.977948,-2.769577,0.089406
z_gcs_1y_kilianfix,LP-IV-AR,hicp,33,-0.881239,-2.596216,0.162659
z_gcs_1y_kilianfix,LP-IV-AR,hicp,34,-1.076374,-2.759546,-0.051834
z_gcs_1y_kilianfix,LP-IV-AR,hicp,35,-1.067637,-2.622718,-0.065474
z_gcs_1y_kilianfix,LP-IV-AR,hicp,36,-0.996294,-2.929307,0.050755
z_gcs_1y_kilianfix,LP-IV-AR,hicp,37,-1.173108,-3.324459,-0.054406
z_gcs_1y_kilianfix,LP-IV-AR,hicp,38,-1.217481,-2.856537,-0.275896
z_gcs_1y_kilianfix,LP-IV-AR,hicp,39,-1.092953,-2.705217,-0.005612
z_gcs_1y_kilianfix,LP-IV-AR,hicp,40,-1.061132,-2.512325,-0.082420
z_gcs_1y_kilianfix,LP-IV-AR,hicp,41,-1.004248,-2.298831,-0.079546
z_gcs_1y_kilianfix,LP-IV-AR,hicp,42,-0.979267,-2.471023,-0.029968
z_gcs_1y_kilianfix,LP-IV-AR,hicp,43,-0.844502,-2.326454,0.214035
z_gcs_1y_kilianfix,LP-IV-AR,hicp,44,-0.584779,-1.859630,0.461252
z_gcs_1y_kilianfix,LP-IV-AR,hicp,45,-0.806127,-1.941646,0.125580
z_gcs_1y_kilianfix,LP-IV-AR,hicp,46,-1.143317,-2.203166,-0.300873
z_gcs_1y_kilianfix,LP-IV-AR,hicp,47,-1.108740,-2.211541,-0.301812
z_gcs_1y_kilianfix,LP-IV-AR,hicp,48,-0.646932,-1.941922,0.130062
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,0,3.078223,-2.588329,13.197065
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,1,2.915705,-5.773060,16.369276
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,2,-0.497151,-11.295080,12.100432
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,3,8.360094,-4.352944,31.155888
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,4,10.099108,-5.302307,37.715439
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,5,-2.371234,-20.742243,17.985829
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,6,-9.267085,-30.865954,8.313389
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,7,-7.665673,-25.679130,8.590374
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,8,-0.558978,-18.558246,18.387619
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,9,0.120954,-17.858032,20.097605
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,10,-0.102062,-17.400140,19.118024
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,11,5.923565,-13.385984,31.669629
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,12,8.844286,-11.940716,39.686547
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,13,7.184581,-12.590368,32.951940
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,14,2.907141,-15.415781,26.782462
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,15,3.209282,-13.913828,28.065409
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,16,8.453209,-7.219121,34.393618
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,17,9.254935,-5.018647,34.233703
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,18,5.925229,-7.196401,27.643790
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,19,5.518253,-6.039500,25.331544
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,20,5.136739,-5.119958,21.405983
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,21,10.057950,1.614369,24.532659
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,22,11.590368,3.266672,29.236605
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,23,6.481440,-2.036258,20.779004
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,24,4.449822,-3.763839,16.496526
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,25,3.313867,-7.086779,15.244019
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,26,-1.954266,-14.493718,8.390782
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,27,-5.071647,-17.017585,5.931191
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,28,-4.400129,-16.884208,7.409134
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,29,-7.570872,-20.508834,2.527050
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,30,-5.197250,-16.884313,6.173946
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,31,-5.814728,-19.854242,7.845339
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,32,-7.389252,-19.911375,5.848422
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,33,-7.295491,-20.258645,3.399110
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,34,-8.197020,-20.613338,0.268651
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,35,-5.037866,-14.244384,2.327349
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,36,-6.518197,-18.288154,2.381039
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,37,-3.588867,-13.755210,7.158410
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,38,2.104530,-7.646712,12.716175
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,39,-0.865202,-16.427174,11.195325
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,40,-3.156638,-19.599112,8.587987
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,41,-2.861518,-21.012643,10.862503
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,42,0.372105,-14.957868,12.252835
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,43,2.672200,-12.728035,13.672368
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,44,1.239688,-14.419801,13.079789
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,45,4.230122,-11.557061,18.737262
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,46,4.380353,-12.832119,21.592824
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,47,4.393961,-13.312862,20.186532
z_gcs_1y_kilianfix,LP-IV-AR,stoxx,48,3.245100,-13.446112,17.300857
z_gcs_1y_kilianfix,BLP-pooled,i1y,0,0.250000,NaN,NaN
z_gcs_1y_kilianfix,BLP-pooled,i1y,1,0.354389,0.298770,0.410008
z_gcs_1y_kilianfix,BLP-pooled,i1y,2,0.409890,0.298417,0.521362
z_gcs_1y_kilianfix,BLP-pooled,i1y,3,0.433154,0.298046,0.568262
z_gcs_1y_kilianfix,BLP-pooled,i1y,4,0.416745,0.260575,0.572914
z_gcs_1y_kilianfix,BLP-pooled,i1y,5,0.374917,0.173212,0.576622
z_gcs_1y_kilianfix,BLP-pooled,i1y,6,0.320187,0.090552,0.549821
z_gcs_1y_kilianfix,BLP-pooled,i1y,7,0.265972,-0.028799,0.560743
z_gcs_1y_kilianfix,BLP-pooled,i1y,8,0.224440,-0.180849,0.629728
z_gcs_1y_kilianfix,BLP-pooled,i1y,9,0.200101,-0.244427,0.644629
z_gcs_1y_kilianfix,BLP-pooled,i1y,10,0.194323,-0.186982,0.575627
z_gcs_1y_kilianfix,BLP-pooled,i1y,11,0.196431,-0.144197,0.537058
z_gcs_1y_kilianfix,BLP-pooled,i1y,12,0.197616,-0.104247,0.499479
z_gcs_1y_kilianfix,BLP-pooled,i1y,13,0.193249,-0.108131,0.494629
z_gcs_1y_kilianfix,BLP-pooled,i1y,14,0.187686,-0.139223,0.514595
z_gcs_1y_kilianfix,BLP-pooled,i1y,15,0.175767,-0.145247,0.496782
z_gcs_1y_kilianfix,BLP-pooled,i1y,16,0.161602,-0.165267,0.488471
z_gcs_1y_kilianfix,BLP-pooled,i1y,17,0.148704,-0.211711,0.509120
z_gcs_1y_kilianfix,BLP-pooled,i1y,18,0.135957,-0.260408,0.532323
z_gcs_1y_kilianfix,BLP-pooled,i1y,19,0.126255,-0.250979,0.503489
z_gcs_1y_kilianfix,BLP-pooled,i1y,20,0.121584,-0.273333,0.516502
z_gcs_1y_kilianfix,BLP-pooled,i1y,21,0.113990,-0.300378,0.528357
z_gcs_1y_kilianfix,BLP-pooled,i1y,22,0.109764,-0.317305,0.536833
z_gcs_1y_kilianfix,BLP-pooled,i1y,23,0.108318,-0.319393,0.536029
z_gcs_1y_kilianfix,BLP-pooled,i1y,24,0.104241,-0.341073,0.549554
z_gcs_1y_kilianfix,BLP-pooled,i1y,25,0.092625,-0.372011,0.557261
z_gcs_1y_kilianfix,BLP-pooled,i1y,26,0.090419,-0.414547,0.595385
z_gcs_1y_kilianfix,BLP-pooled,i1y,27,0.085063,-0.393988,0.564114
z_gcs_1y_kilianfix,BLP-pooled,i1y,28,0.075611,-0.359386,0.510608
z_gcs_1y_kilianfix,BLP-pooled,i1y,29,0.063715,-0.301531,0.428960
z_gcs_1y_kilianfix,BLP-pooled,i1y,30,0.054165,-0.249623,0.357953
z_gcs_1y_kilianfix,BLP-pooled,i1y,31,0.046583,-0.244735,0.337901
z_gcs_1y_kilianfix,BLP-pooled,i1y,32,0.033706,-0.229019,0.296431
z_gcs_1y_kilianfix,BLP-pooled,i1y,33,0.015123,-0.176018,0.206264
z_gcs_1y_kilianfix,BLP-pooled,i1y,34,-0.001193,-0.162918,0.160532
z_gcs_1y_kilianfix,BLP-pooled,i1y,35,-0.028983,-0.187202,0.129236
z_gcs_1y_kilianfix,BLP-pooled,i1y,36,-0.052628,-0.225896,0.120639
z_gcs_1y_kilianfix,BLP-pooled,i1y,37,-0.073934,-0.280628,0.132761
z_gcs_1y_kilianfix,BLP-pooled,i1y,38,-0.098016,-0.365059,0.169028
z_gcs_1y_kilianfix,BLP-pooled,i1y,39,-0.117661,-0.402365,0.167043
z_gcs_1y_kilianfix,BLP-pooled,i1y,40,-0.129533,-0.443688,0.184621
z_gcs_1y_kilianfix,BLP-pooled,i1y,41,-0.141788,-0.492274,0.208697
z_gcs_1y_kilianfix,BLP-pooled,i1y,42,-0.145461,-0.495016,0.204094
z_gcs_1y_kilianfix,BLP-pooled,i1y,43,-0.145263,-0.469780,0.179253
z_gcs_1y_kilianfix,BLP-pooled,i1y,44,-0.148011,-0.452440,0.156418
z_gcs_1y_kilianfix,BLP-pooled,i1y,45,-0.152708,-0.453522,0.148107
z_gcs_1y_kilianfix,BLP-pooled,i1y,46,-0.153796,-0.437920,0.130329
z_gcs_1y_kilianfix,BLP-pooled,i1y,47,-0.158363,-0.475376,0.158650
z_gcs_1y_kilianfix,BLP-pooled,i1y,48,-0.157733,-0.545512,0.230046
z_gcs_1y_kilianfix,BLP-pooled,ip,0,-1.163102,NaN,NaN
z_gcs_1y_kilianfix,BLP-pooled,ip,1,-0.186934,-0.603969,0.230101
z_gcs_1y_kilianfix,BLP-pooled,ip,2,0.003161,-0.569248,0.575571
z_gcs_1y_kilianfix,BLP-pooled,ip,3,0.109295,-0.686927,0.905518
z_gcs_1y_kilianfix,BLP-pooled,ip,4,0.238307,-0.450085,0.926699
z_gcs_1y_kilianfix,BLP-pooled,ip,5,0.079191,-0.721871,0.880253
z_gcs_1y_kilianfix,BLP-pooled,ip,6,-0.164310,-1.049764,0.721144
z_gcs_1y_kilianfix,BLP-pooled,ip,7,-0.392022,-1.635000,0.850955
z_gcs_1y_kilianfix,BLP-pooled,ip,8,-0.575452,-2.069934,0.919030
z_gcs_1y_kilianfix,BLP-pooled,ip,9,-0.659904,-2.159317,0.839509
z_gcs_1y_kilianfix,BLP-pooled,ip,10,-0.604270,-2.085496,0.876955
z_gcs_1y_kilianfix,BLP-pooled,ip,11,-0.452861,-1.758049,0.852327
z_gcs_1y_kilianfix,BLP-pooled,ip,12,-0.331370,-1.658283,0.995544
z_gcs_1y_kilianfix,BLP-pooled,ip,13,-0.303986,-1.560595,0.952623
z_gcs_1y_kilianfix,BLP-pooled,ip,14,-0.185103,-1.655809,1.285604
z_gcs_1y_kilianfix,BLP-pooled,ip,15,-0.206281,-2.025059,1.612496
z_gcs_1y_kilianfix,BLP-pooled,ip,16,-0.272630,-1.890216,1.344956
z_gcs_1y_kilianfix,BLP-pooled,ip,17,-0.282003,-2.041780,1.477773
z_gcs_1y_kilianfix,BLP-pooled,ip,18,-0.346335,-2.307460,1.614791
z_gcs_1y_kilianfix,BLP-pooled,ip,19,-0.402645,-2.261654,1.456363
z_gcs_1y_kilianfix,BLP-pooled,ip,20,-0.470514,-2.209911,1.268883
z_gcs_1y_kilianfix,BLP-pooled,ip,21,-0.521407,-2.418368,1.375553
z_gcs_1y_kilianfix,BLP-pooled,ip,22,-0.488787,-2.333506,1.355931
z_gcs_1y_kilianfix,BLP-pooled,ip,23,-0.524102,-2.275174,1.226971
